,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Bagging__base_estimator__criterion,param_Bagging__base_estimator__max_depth,param_Bagging__base_estimator__max_features,param_Bagging__base_estimator__min_samples_leaf,param_Bagging__base_estimator__splitter,param_Bagging__bootstrap,param_Bagging__bootstrap_features,param_Bagging__max_samples,param_Bagging__n_estimators,param_Bagging__random_state,param_Bagging__verbose,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.010699963569641114,0.0008000373840332031,0.6311475409836066,0.6839732501589986,entropy,1,sqrt,1,random,True,True,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",823,0.46153846153846156,0.6559633027522935,0.68,0.7397260273972602,0.76,0.6894977168949772,0.625,0.6727272727272727,0.5416666666666666,0.7045454545454546,0.5,0.6727272727272727,0.7083333333333334,0.6681818181818182,0.75,0.6772727272727272,0.625,0.6727272727272727,0.6666666666666666,0.6863636363636364,0.001846617676718837,0.000400018706226792,0.09796579000976939,0.022418878098094043
1,0.022499990463256837,0.0014999866485595702,0.6229508196721312,0.68123984599038,entropy,1,sqrt,1,random,True,True,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",832,0.4230769230769231,0.6788990825688074,0.72,0.726027397260274,0.72,0.6438356164383562,0.625,0.6954545454545454,0.5,0.7136363636363636,0.5416666666666666,0.6863636363636364,0.625,0.6590909090909091,0.625,0.6727272727272727,0.75,0.6545454545454545,0.7083333333333334,0.6818181818181818,0.0036124871388196226,0.0005000114554602203,0.10310059740122736,0.024421895690226295
2,0.043200016021728516,0.0016000032424926757,0.7581967213114754,0.7759225915050975,entropy,1,sqrt,1,random,True,True,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",547,0.5769230769230769,0.7522935779816514,0.76,0.7853881278538812,0.96,0.7397260273972602,0.7916666666666666,0.7909090909090909,0.6666666666666666,0.8181818181818182,0.5833333333333334,0.740909090909091,0.6666666666666666,0.7772727272727272,0.7916666666666666,0.7545454545454545,0.875,0.8090909090909091,0.9166666666666666,0.7909090909090909,0.013644023034177647,0.0004898137862216923,0.12791603148773223,0.026415975935790346
3,0.016899991035461425,0.0007999897003173828,0.6229508196721312,0.6780329498326231,entropy,1,sqrt,1,random,True,True,0.9,5,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",832,0.46153846153846156,0.6376146788990825,0.72,0.730593607305936,0.6,0.6666666666666666,0.5833333333333334,0.6636363636363637,0.5416666666666666,0.7045454545454546,0.5,0.6772727272727272,0.7083333333333334,0.6681818181818182,0.75,0.6772727272727272,0.7083333333333334,0.6681818181818182,0.6666666666666666,0.6863636363636364,0.011708534413194109,0.0003999948608169695,0.09641674999093942,0.023875242693864072
4,0.02010002136230469,0.0010999679565429688,0.6147540983606558,0.6848533214512854,entropy,1,sqrt,1,random,True,True,0.9,10,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",844,0.46153846153846156,0.6651376146788991,0.68,0.684931506849315,0.68,0.6621004566210046,0.625,0.7,0.5416666666666666,0.7090909090909091,0.5416666666666666,0.6863636363636364,0.7083333333333334,0.6818181818181818,0.5833333333333334,0.6772727272727272,0.6666666666666666,0.7,0.6666666666666666,0.6818181818181818,0.00258649847770092,0.0002999623763926773,0.07696461781189495,0.014250905464566685
5,0.02929997444152832,0.001600027084350586,0.7172131147540983,0.7645693900167949,entropy,1,sqrt,1,random,True,True,0.9,15,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",712,0.6153846153846154,0.7660550458715596,0.84,0.7899543378995434,0.76,0.730593607305936,0.7083333333333334,0.7454545454545455,0.4583333333333333,0.75,0.5416666666666666,0.7636363636363637,0.7916666666666666,0.7727272727272727,0.7916666666666666,0.759090909090909,0.7916666666666666,0.8045454545454546,0.875,0.7636363636363637,0.0036891748077960513,0.0006633272092860372,0.12865729615231275,0.02018661087570303
6,0.00950000286102295,0.0006999969482421875,0.6598360655737705,0.695316416648577,entropy,1,sqrt,1,random,True,False,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",807,0.5769230769230769,0.7247706422018348,0.56,0.6484018264840182,0.64,0.5981735159817352,0.6666666666666666,0.7227272727272728,0.5833333333333334,0.7318181818181818,0.7916666666666666,0.7227272727272728,0.7083333333333334,0.7,0.6666666666666666,0.7,0.6666666666666666,0.6954545454545454,0.75,0.7090909090909091,0.0016278885662008656,0.00045825558051134773,0.07158165108751238,0.03946389473085478
7,0.021300029754638673,0.001199960708618164,0.7213114754098361,0.7773028893941298,entropy,1,sqrt,1,random,True,False,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",698,0.8076923076923077,0.7660550458715596,0.6,0.776255707762557,0.8,0.7579908675799086,0.6666666666666666,0.8090909090909091,0.6666666666666666,0.8363636363636363,0.8333333333333334,0.7954545454545454,0.75,0.7454545454545455,0.625,0.759090909090909,0.7083333333333334,0.7272727272727273,0.75,0.8,0.0021931557581123962,0.0004000067808574436,0.07648490304462591,0.03113336890927978
8,0.03229999542236328,0.0014999866485595702,0.7336065573770492,0.7968816289068896,entropy,1,sqrt,1,random,True,False,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",669,0.7692307692307693,0.7844036697247706,0.6,0.7853881278538812,0.8,0.7853881278538812,0.6666666666666666,0.8045454545454546,0.6666666666666666,0.8363636363636363,0.8333333333333334,0.8,0.7916666666666666,0.7727272727272727,0.5833333333333334,0.8136363636363636,0.875,0.8,0.75,0.7863636363636364,0.004428371727678781,0.0004999637740193858,0.09392129045670598,0.01741176164691565
9,0.011800026893615723,0.0007999658584594727,0.6885245901639344,0.6962213945411131,entropy,1,sqrt,1,random,True,False,0.9,5,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",764,0.6923076923076923,0.7339449541284404,0.56,0.6164383561643836,0.64,0.6027397260273972,0.6666666666666666,0.7227272727272728,0.5833333333333334,0.7227272727272728,0.7916666666666666,0.7227272727272728,0.7083333333333334,0.7181818181818181,0.75,0.7090909090909091,0.7083333333333334,0.7136363636363636,0.7916666666666666,0.7,0.0018868287989667882,0.0003999829354472506,0.07491545272750282,0.0442722834999024
