,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_RandomForest__max_depth,param_RandomForest__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.1123999834060669,0.0032000064849853514,0.7453505007153076,0.772530482899535,1,50,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 50}",12,0.6619718309859155,0.7722929936305732,0.6142857142857143,0.7710651828298887,0.8285714285714286,0.753577106518283,0.7428571428571429,0.7647058823529411,0.7857142857142857,0.7758346581875993,0.7571428571428571,0.78060413354531,0.8,0.7853736089030207,0.7571428571428571,0.766295707472178,0.7246376811594203,0.7841269841269841,0.782608695652174,0.7714285714285715,0.010121267528813267,0.0006000359895212434,0.06156341018765807,0.00915571474147959
1,0.22150001525878907,0.005800032615661621,0.7567954220314735,0.781594766901998,1,100,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 100}",10,0.7323943661971831,0.7914012738853503,0.6428571428571429,0.8012718600953895,0.8142857142857143,0.7599364069952306,0.7571428571428571,0.8028616852146264,0.7857142857142857,0.7790143084260731,0.7714285714285715,0.78060413354531,0.8428571428571429,0.7837837837837838,0.7,0.7567567567567568,0.6956521739130435,0.7904761904761904,0.8260869565217391,0.7698412698412699,0.013559105317917031,0.0010769726104047361,0.060864283328718086,0.015003682832094937
2,0.32149996757507326,0.007799983024597168,0.7525035765379113,0.7858827539737993,1,150,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 150}",11,0.6901408450704225,0.7945859872611465,0.6285714285714286,0.7980922098569158,0.8285714285714286,0.7758346581875993,0.7142857142857143,0.7917329093799682,0.8142857142857143,0.7885532591414944,0.7571428571428571,0.7615262321144675,0.8285714285714286,0.7837837837837838,0.7285714285714285,0.7726550079491256,0.6956521739130435,0.807936507936508,0.8405797101449275,0.7841269841269841,0.024552971200758354,0.0018330352945764756,0.06902822266476835,0.012764039788053181
3,0.12229998111724853,0.0035000085830688477,0.776824034334764,0.8219680173670432,3,50,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 50}",9,0.704225352112676,0.8312101910828026,0.6857142857142857,0.8330683624801272,0.8428571428571429,0.8251192368839427,0.7,0.8155802861685215,0.8285714285714286,0.8124006359300477,0.8285714285714286,0.8314785373608903,0.8142857142857143,0.8076311605723371,0.8285714285714286,0.8108108108108109,0.6956521739130435,0.8301587301587302,0.8405797101449275,0.8222222222222222,0.006325334795671838,0.000499987606781473,0.06626469579938668,0.009157153630244901
4,0.242799973487854,0.005900049209594726,0.7811158798283262,0.8221277545275297,3,100,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 100}",7,0.7183098591549296,0.8264331210191083,0.6571428571428571,0.8314785373608903,0.8714285714285714,0.8171701112877583,0.7142857142857143,0.8457869634340223,0.8571428571428571,0.821939586645469,0.8,0.8187599364069952,0.8714285714285714,0.8171701112877583,0.7714285714285715,0.7996820349761526,0.7246376811594203,0.8238095238095238,0.8260869565217391,0.819047619047619,0.013941270554128596,0.0012206256886597361,0.07182706693109225,0.0111462614988462
5,0.35450000762939454,0.008800005912780762,0.7896995708154506,0.826102318932967,3,150,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 150}",4,0.7323943661971831,0.8296178343949044,0.7,0.834658187599364,0.8428571428571429,0.821939586645469,0.7428571428571429,0.8378378378378378,0.8142857142857143,0.8203497615262321,0.8285714285714286,0.8298887122416534,0.8428571428571429,0.809220985691574,0.8,0.8314785373608903,0.7536231884057971,0.8285714285714286,0.8405797101449275,0.8174603174603174,0.03349701975194899,0.0013999904917476138,0.050313975492539895,0.008262596451003074
6,0.13400001525878907,0.0031999588012695313,0.7925608011444921,0.8763322392134683,5,50,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 50}",1,0.7323943661971831,0.8821656050955414,0.6285714285714286,0.8807631160572337,0.8428571428571429,0.890302066772655,0.7428571428571429,0.8934817170111288,0.8571428571428571,0.8410174880763116,0.8428571428571429,0.8648648648648649,0.8571428571428571,0.8807631160572337,0.8142857142857143,0.8775834658187599,0.7681159420289855,0.8650793650793651,0.8405797101449275,0.8873015873015873,0.01577340839458864,0.0007483218476314762,0.07059806882987188,0.01479765465063171
7,0.25350003242492675,0.005799984931945801,0.7839771101573677,0.8812548905486336,5,100,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 100}",5,0.7464788732394366,0.8773885350318471,0.6714285714285714,0.8839427662957074,0.8571428571428571,0.8950715421303657,0.7142857142857143,0.9014308426073132,0.8428571428571429,0.8600953895071543,0.8571428571428571,0.8871224165341812,0.8571428571428571,0.8616852146263911,0.7714285714285715,0.8616852146263911,0.7246376811594203,0.8904761904761904,0.7971014492753623,0.8936507936507937,0.020674850764286257,0.0014696911505359144,0.0650656631735528,0.014515267294851125
8,0.38299999237060545,0.008699989318847657,0.7839771101573677,0.8796723836720091,5,150,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 150}",5,0.7323943661971831,0.8773885350318471,0.6571428571428571,0.8918918918918919,0.8571428571428571,0.8966613672496025,0.7428571428571429,0.8887122416534181,0.8428571428571429,0.8585055643879174,0.8428571428571429,0.8839427662957074,0.8571428571428571,0.8871224165341812,0.8,0.8744038155802861,0.6956521739130435,0.8761904761904762,0.8115942028985508,0.861904761904762,0.028910243060071783,0.001486576110470793,0.06847050634949425,0.011841537948203328
9,0.1438999891281128,0.0034000158309936525,0.7796852646638054,0.9925268044900866,10,50,"{'RandomForest__max_depth': 10, 'RandomForest__n_estimators': 50}",8,0.7464788732394366,0.9840764331210191,0.7142857142857143,0.9936406995230525,0.8142857142857143,0.9968203497615262,0.7285714285714285,0.9968203497615262,0.8428571428571429,0.9872813990461049,0.8571428571428571,0.9936406995230525,0.8428571428571429,0.9888712241653418,0.8,0.9936406995230525,0.6666666666666666,0.9952380952380953,0.782608695652174,0.9952380952380953,0.007993084682901334,0.0006632984500546469,0.06020798291203517,0.004093651982365447
