,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_RandomForest__max_depth,param_RandomForest__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.18610002994537353,0.004799938201904297,0.905670971364402,0.9056710092538406,1,50,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 50}",10,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.016843086571270136,0.0006000121484529765,0.0011165065209298515,0.00012397067882374488
1,0.35570003986358645,0.008699989318847657,0.905670971364402,0.9056710092538406,1,100,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 100}",10,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.014318163063663611,0.0007810538373835403,0.0011165065209298515,0.00012397067882374488
2,0.5318999528884888,0.011600041389465332,0.905670971364402,0.9056710092538406,1,150,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 150}",10,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9047619047619048,0.9057722308892355,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.9070422535211268,0.9055191768007483,0.02525648744478209,0.00168523231110189,0.0011165065209298515,0.00012397067882374488
3,0.24279999732971191,0.004700016975402832,0.916058394160584,0.9203316458196215,3,50,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 50}",7,0.9103641456582633,0.9238689547581903,0.9103641456582633,0.9101404056162247,0.9159663865546218,0.9282371294851794,0.9187675070028011,0.9151326053042121,0.9131652661064426,0.9170046801872075,0.9131652661064426,0.9235569422776911,0.9211267605633803,0.917991892734643,0.9154929577464789,0.914561895852822,0.9352112676056338,0.9285937012784534,0.9070422535211268,0.9242282507015903,0.01807093802554687,0.0009000010015180513,0.0074944708099079745,0.005912541014049963
4,0.4656999588012695,0.008299994468688964,0.9110050533408197,0.9166822672906916,3,100,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 100}",9,0.9103641456582633,0.9232449297971919,0.907563025210084,0.9179407176287051,0.907563025210084,0.9154446177847114,0.9131652661064426,0.9126365054602185,0.9131652661064426,0.9154446177847114,0.907563025210084,0.9154446177847114,0.9183098591549296,0.9133146242594324,0.9154929577464789,0.9126909884627378,0.9098591549295775,0.9189273464296851,0.9070422535211268,0.9217337075148113,0.02730220046781004,0.0015524508529199236,0.0036824119412983557,0.0035134670777168552
5,0.7391999721527099,0.011700034141540527,0.9129702414373947,0.9170252280624431,3,150,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 150}",8,0.9103641456582633,0.9123244929797192,0.907563025210084,0.914820592823713,0.907563025210084,0.9170046801872075,0.9159663865546218,0.9173166926677067,0.9215686274509803,0.916380655226209,0.9159663865546218,0.9216848673946958,0.9154929577464789,0.9164328032429061,0.9154929577464789,0.914561895852822,0.9154929577464789,0.9195509822263798,0.9042253521126761,0.9201746180230745,0.026820924669630045,0.0020024854585452257,0.005027425897777984,0.002681184020083611
6,0.30209999084472655,0.004600000381469726,0.9536777091521617,0.9645017553742374,5,50,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 50}",4,0.9551820728291317,0.963182527301092,0.9495798319327731,0.9625585023400937,0.9523809523809523,0.9650546021840873,0.9523809523809523,0.9656786271450858,0.9551820728291317,0.963182527301092,0.9495798319327731,0.9659906396255851,0.9605633802816902,0.9622700342999688,0.9633802816901409,0.9638291237917056,0.952112676056338,0.9644527595884004,0.9464788732394366,0.9688182101652635,0.01403888316942213,0.0009164383126073071,0.004865521093745074,0.0018770081405232756
7,0.593500018119812,0.00820000171661377,0.9525547445255474,0.9655311241448722,5,100,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 100}",6,0.9439775910364145,0.9659906396255851,0.9467787114845938,0.9678627145085803,0.9467787114845938,0.9628705148205928,0.9495798319327731,0.9656786271450858,0.957983193277311,0.9625585023400937,0.9551820728291317,0.9666146645865835,0.9633802816901409,0.9644527595884004,0.9661971830985916,0.9647645774867477,0.9549295774647887,0.9688182101652635,0.9408450704225352,0.9657000311817898,0.030656944607877466,0.001469700883987337,0.00794035441532232,0.0018799610497040352
8,0.9286000013351441,0.013400006294250488,0.9531162268388546,0.9650317290521369,5,150,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 150}",5,0.9467787114845938,0.9641185647425897,0.9495798319327731,0.9644305772230889,0.9523809523809523,0.9634945397815913,0.9523809523809523,0.9644305772230889,0.957983193277311,0.9634945397815913,0.9495798319327731,0.9638065522620904,0.9605633802816902,0.9650763953850952,0.9661971830985916,0.9657000311817898,0.9549295774647887,0.9688182101652635,0.9408450704225352,0.9669473027751793,0.027968541998394318,0.002800049102353808,0.006850593214249709,0.0016198481626210925
9,0.4125,0.005600070953369141,0.9685569904548007,0.9984090865973274,10,50,"{'RandomForest__max_depth': 10, 'RandomForest__n_estimators': 50}",3,0.9551820728291317,0.9993759750390016,0.9719887955182073,0.9981279251170047,0.9663865546218487,0.9981279251170047,0.9775910364145658,0.9993759750390016,0.9747899159663865,0.9975039001560062,0.9719887955182073,0.997191887675507,0.9774647887323944,0.9993763642033052,0.9690140845070423,0.9987527284066106,0.9690140845070423,0.9984409105082632,0.952112676056338,0.9978172747115684,0.01991612081832542,0.0013564379891616118,0.008230160547230176,0.0007572156569762328
10,0.8592999696731567,0.010600018501281738,0.9696799550814149,0.9990018713938456,10,100,"{'RandomForest__max_depth': 10, 'RandomForest__n_estimators': 100}",2,0.9719887955182073,0.9996879875195008,0.969187675070028,0.9990639625585024,0.969187675070028,0.9990639625585024,0.9803921568627451,0.9993759750390016,0.9747899159663865,0.9987519500780031,0.9719887955182073,0.9990639625585024,0.971830985915493,0.9984409105082632,0.971830985915493,0.9984409105082632,0.9633802816901409,0.9987527284066106,0.952112676056338,0.9993763642033052,0.031221967475244458,0.0022449825233214677,0.007132286002741851,0.00038941068298557974
11,1.3244999885559081,0.012700033187866212,0.970241437394722,0.9990954556797801,10,150,"{'RandomForest__max_depth': 10, 'RandomForest__n_estimators': 150}",1,0.9663865546218487,0.9996879875195008,0.9719887955182073,0.9990639625585024,0.969187675070028,0.9990639625585024,0.9775910364145658,0.9993759750390016,0.9775910364145658,0.9993759750390016,0.9747899159663865,0.9990639625585024,0.9774647887323944,0.9990645463049579,0.971830985915493,0.9987527284066106,0.9661971830985916,0.9984409105082632,0.9492957746478873,0.9990645463049579,0.06300675878451452,0.002193218809264521,0.008100249045399627,0.0003254617945591138
