,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AdaBoost__algorithm,param_AdaBoost__base_estimator__criterion,param_AdaBoost__base_estimator__max_depth,param_AdaBoost__base_estimator__max_features,param_AdaBoost__base_estimator__min_samples_leaf,param_AdaBoost__base_estimator__splitter,param_AdaBoost__learning_rate,param_AdaBoost__n_estimators,param_AdaBoost__random_state,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.16689999103546144,0.003999972343444824,0.7387914230019493,0.764138989792443,SAMME,entropy,1,sqrt,1,random,0.1,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",310,0.7115384615384616,0.7700650759219089,0.7115384615384616,0.7700650759219089,0.75,0.7657266811279827,0.7307692307692307,0.7678958785249458,0.7647058823529411,0.7619047619047619,0.7843137254901961,0.7683982683982684,0.6862745098039216,0.7640692640692641,0.7450980392156863,0.7662337662337663,0.7450980392156863,0.7554112554112554,0.76,0.7516198704103672,0.01856580037189655,0.0007746020946643256,0.02772268900824977,0.005893215136035767
1,0.19509997367858886,0.004999995231628418,0.7368421052631579,0.7650024531829042,SAMME,entropy,1,sqrt,1,random,0.1,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",335,0.7307692307692307,0.7744034707158352,0.6923076923076923,0.7635574837310195,0.75,0.7722342733188721,0.75,0.7635574837310195,0.7254901960784313,0.7532467532467533,0.7843137254901961,0.7705627705627706,0.6862745098039216,0.7683982683982684,0.7647058823529411,0.7662337662337663,0.7058823529411765,0.7554112554112554,0.78,0.7624190064794817,0.004887686958789877,0.0009999752104364805,0.032938602525185184,0.006524421823359642
2,0.22619996070861817,0.0061000347137451175,0.7387914230019493,0.768904656824851,SAMME,entropy,1,sqrt,1,random,0.1,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",310,0.7692307692307693,0.7765726681127982,0.7115384615384616,0.7700650759219089,0.7692307692307693,0.7787418655097614,0.75,0.7722342733188721,0.7058823529411765,0.7597402597402597,0.7647058823529411,0.7554112554112554,0.6862745098039216,0.7748917748917749,0.7450980392156863,0.7770562770562771,0.7450980392156863,0.7662337662337663,0.74,0.7580993520518359,0.007909471749600227,0.0012206842851302546,0.027065303988048725,0.00812553265247944
3,0.15280003547668458,0.003999972343444824,0.7426900584795322,0.7745370637695521,SAMME,entropy,1,sqrt,1,random,0.3,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",268,0.7115384615384616,0.7852494577006508,0.7692307692307693,0.7787418655097614,0.7692307692307693,0.7852494577006508,0.7307692307692307,0.7765726681127982,0.7254901960784313,0.7683982683982684,0.7254901960784313,0.7619047619047619,0.6666666666666666,0.7878787878787878,0.7647058823529411,0.7727272727272727,0.7254901960784313,0.7640692640692641,0.84,0.7645788336933045,0.01138237001585622,0.000894495649267058,0.04346832206896195,0.009157580421929016
4,0.19459996223449708,0.005500006675720215,0.7485380116959064,0.776479963130966,SAMME,entropy,1,sqrt,1,random,0.3,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",190,0.6923076923076923,0.7830802603036876,0.7307692307692307,0.7765726681127982,0.7692307692307693,0.7744034707158352,0.7307692307692307,0.7809110629067245,0.7450980392156863,0.7792207792207793,0.7647058823529411,0.7770562770562771,0.6666666666666666,0.7748917748917749,0.803921568627451,0.7727272727272727,0.7450980392156863,0.7683982683982684,0.84,0.7775377969762419,0.016596414831675232,0.0012844951226047934,0.04735919135736741,0.003979962598809229
5,0.22430002689361572,0.005499935150146485,0.7524366471734892,0.7842745246239387,SAMME,entropy,1,sqrt,1,random,0.3,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",158,0.75,0.7787418655097614,0.7307692307692307,0.7830802603036876,0.7692307692307693,0.7787418655097614,0.7115384615384616,0.7917570498915402,0.7058823529411765,0.7835497835497836,0.7843137254901961,0.7857142857142857,0.6862745098039216,0.7878787878787878,0.7843137254901961,0.79004329004329,0.7647058823529411,0.7792207792207793,0.84,0.7840172786177105,0.015472899983280103,0.0013601536426821738,0.043142603340973244,0.004394418427933053
6,0.16479997634887694,0.0036000490188598635,0.7524366471734892,0.7855840188727659,SAMME,entropy,1,sqrt,1,random,0.5,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",158,0.7692307692307693,0.8026030368763557,0.7692307692307693,0.789587852494577,0.75,0.7917570498915402,0.75,0.7917570498915402,0.6862745098039216,0.7878787878787878,0.7647058823529411,0.7835497835497836,0.6862745098039216,0.7857142857142857,0.7647058823529411,0.7770562770562771,0.7647058823529411,0.7683982683982684,0.82,0.7775377969762419,0.012936743917815269,0.0008000075864847292,0.03766373354680604,0.00907813535729617
7,0.19009990692138673,0.005200052261352539,0.7543859649122807,0.7907811757401578,SAMME,entropy,1,sqrt,1,random,0.5,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",139,0.75,0.8004338394793926,0.7692307692307693,0.7939262472885033,0.75,0.8004338394793926,0.75,0.7960954446854663,0.7058823529411765,0.7857142857142857,0.7254901960784313,0.7835497835497836,0.7254901960784313,0.7965367965367965,0.7647058823529411,0.7943722943722944,0.7843137254901961,0.7748917748917749,0.82,0.7818574514038877,0.009470523105059789,0.0011662366988376288,0.030778717085238928,0.008249705392758933
8,0.2319000244140625,0.0055999755859375,0.7621832358674464,0.7953219472222204,SAMME,entropy,1,sqrt,1,random,0.5,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",94,0.7692307692307693,0.7917570498915402,0.7692307692307693,0.7960954446854663,0.75,0.7939262472885033,0.75,0.8004338394793926,0.7450980392156863,0.7922077922077922,0.7843137254901961,0.79004329004329,0.7058823529411765,0.8138528138528138,0.7450980392156863,0.8008658008658008,0.7843137254901961,0.7792207792207793,0.82,0.7948164146868251,0.019211656310736715,0.0015620649324789174,0.0289224964135498,0.00844143886183909
9,0.1751000165939331,0.004300045967102051,0.7426900584795322,0.7994448247616541,SAMME,entropy,1,sqrt,1,best,0.1,80,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",268,0.6923076923076923,0.8091106290672451,0.8076923076923077,0.7960954446854663,0.7884615384615384,0.8004338394793926,0.6923076923076923,0.8177874186550976,0.7450980392156863,0.7857142857142857,0.7647058823529411,0.7965367965367965,0.6470588235294118,0.8116883116883117,0.7450980392156863,0.79004329004329,0.7254901960784313,0.7987012987012987,0.82,0.7883369330453563,0.013787300603837406,0.0007810446807846948,0.052208540990920156,0.010006444262951657
10,0.22539999485015869,0.005299973487854004,0.746588693957115,0.7970587177658854,SAMME,entropy,1,sqrt,1,best,0.1,100,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",217,0.7115384615384616,0.7960954446854663,0.75,0.8112798264642083,0.75,0.8004338394793926,0.7307692307692307,0.8026030368763557,0.7647058823529411,0.7835497835497836,0.7647058823529411,0.7965367965367965,0.6470588235294118,0.8095238095238095,0.803921568627451,0.7792207792207793,0.7647058823529411,0.7922077922077922,0.78,0.7991360691144709,0.016983507587184882,0.0008999745121245129,0.040872496699972526,0.009640953715836998
11,0.27730000019073486,0.0055999755859375,0.7504873294346979,0.8000951205420315,SAMME,entropy,1,sqrt,1,best,0.1,120,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",172,0.7115384615384616,0.8134490238611713,0.8076923076923077,0.806941431670282,0.7692307692307693,0.8004338394793926,0.7307692307692307,0.8134490238611713,0.7843137254901961,0.7792207792207793,0.7450980392156863,0.7987012987012987,0.6274509803921569,0.8073593073593074,0.7843137254901961,0.7922077922077922,0.7647058823529411,0.7943722943722944,0.78,0.7948164146868251,0.016553213006087142,0.0014283056935816523,0.0489982300636769,0.010084219714287471
12,0.17750000953674316,0.00410003662109375,0.746588693957115,0.8096152002461885,SAMME,entropy,1,sqrt,1,best,0.3,80,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",217,0.7115384615384616,0.8134490238611713,0.8076923076923077,0.8091106290672451,0.7884615384615384,0.8026030368763557,0.6923076923076923,0.8199566160520607,0.7843137254901961,0.803030303030303,0.7450980392156863,0.8073593073593074,0.6078431372549019,0.8138528138528138,0.7450980392156863,0.7965367965367965,0.7843137254901961,0.8073593073593074,0.8,0.8228941684665226,0.015711501113902782,0.0008306481110075657,0.05877595629897631,0.0076807558092941925
13,0.218999981880188,0.004900026321411133,0.746588693957115,0.8104870947732976,SAMME,entropy,1,sqrt,1,best,0.3,100,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",217,0.6730769230769231,0.8134490238611713,0.8076923076923077,0.8134490238611713,0.7884615384615384,0.8156182212581344,0.75,0.8199566160520607,0.7647058823529411,0.8051948051948052,0.7254901960784313,0.8095238095238095,0.6078431372549019,0.8116883116883117,0.7843137254901961,0.8073593073593074,0.7843137254901961,0.7965367965367965,0.78,0.8120950323974082,0.012058162546112392,0.0009434207196110055,0.05905566942661871,0.006090195793440579
