,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_RandomForest__max_depth,param_RandomForest__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.1368999719619751,0.0037000179290771484,0.6684539767649688,0.6988437927470563,1,50,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 50}",11,0.5929203539823009,0.7266401590457257,0.6283185840707964,0.6978131212723658,0.7232142857142857,0.689175769612711,0.6785714285714286,0.7189672293942403,0.6696428571428571,0.6991062562065541,0.7142857142857143,0.6941410129096326,0.7053571428571429,0.6951340615690169,0.7567567567567568,0.6875,0.5675675675675675,0.691468253968254,0.6486486486486487,0.6884920634920635,0.010811596887295752,0.00045825558051134773,0.05672635521124098,0.012642425686285968
1,0.24230000972747803,0.0056999921798706055,0.6693476318141197,0.7093657726251685,1,100,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 100}",10,0.6194690265486725,0.7077534791252486,0.6017699115044248,0.7107355864811133,0.6696428571428571,0.7169811320754716,0.625,0.6991062562065541,0.7053571428571429,0.7229394240317776,0.7142857142857143,0.7130089374379345,0.7142857142857143,0.717974180734856,0.7297297297297297,0.7043650793650794,0.5945945945945946,0.7043650793650794,0.7207207207207207,0.6964285714285714,0.014408657696949455,0.0012688804112954168,0.05119624824003562,0.00810391047914059
2,0.3747999906539917,0.013099980354309083,0.6675603217158177,0.7048963638449564,1,150,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 150}",12,0.6194690265486725,0.7196819085487077,0.6017699115044248,0.6978131212723658,0.6785714285714286,0.6911618669314796,0.6517857142857143,0.7090367428003972,0.6964285714285714,0.7030784508440914,0.6964285714285714,0.7030784508440914,0.6964285714285714,0.7140019860973188,0.7207207207207207,0.691468253968254,0.6396396396396397,0.7192460317460317,0.6756756756756757,0.7003968253968254,0.02219371795455801,0.005374987435583275,0.036360874878152566,0.009851693878861893
3,0.1613999843597412,0.0028000354766845705,0.6979445933869526,0.7871081133664275,3,50,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 50}",8,0.6371681415929203,0.7773359840954275,0.6460176991150443,0.7882703777335984,0.6875,0.7636544190665343,0.6696428571428571,0.7874875868917577,0.7410714285714286,0.7835153922542205,0.7410714285714286,0.7775571002979146,0.7321428571428571,0.8063555114200596,0.7477477477477478,0.7916666666666666,0.6306306306306306,0.8025793650793651,0.7477477477477478,0.7926587301587301,0.010091598147593861,0.0007484046832832703,0.046554442932741684,0.011885311764563642
4,0.31149997711181643,0.005900025367736816,0.6925826630920465,0.7868104939270917,3,100,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 100}",9,0.6902654867256637,0.794234592445328,0.6017699115044248,0.7693836978131213,0.7142857142857143,0.7835153922542205,0.6875,0.7924528301886793,0.6875,0.7795431976166832,0.75,0.7904667328699106,0.6964285714285714,0.7765640516385303,0.7657657657657657,0.7986111111111112,0.6126126126126126,0.8015873015873016,0.7207207207207207,0.7817460317460317,0.0201109464113645,0.0011357812200482537,0.04961144080066539,0.009777181400111381
5,0.4926999807357788,0.009600043296813965,0.6997319034852547,0.7898910167562898,3,150,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 150}",7,0.672566371681416,0.7932405566600398,0.6637168141592921,0.7862823061630219,0.6696428571428571,0.7735849056603774,0.6875,0.7775571002979146,0.7321428571428571,0.7934458788480635,0.7321428571428571,0.8063555114200596,0.7232142857142857,0.791459781529295,0.8018018018018018,0.7936507936507936,0.6126126126126126,0.7946428571428571,0.7027027027027027,0.7886904761904762,0.020263555008336993,0.0014283557712656328,0.04861857261240468,0.008755522959430063
6,0.18799998760223388,0.0036000490188598635,0.7050938337801609,0.886403264536612,5,50,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 50}",3,0.6283185840707964,0.8936381709741551,0.6283185840707964,0.8667992047713717,0.7142857142857143,0.887785501489573,0.6964285714285714,0.8828202581926514,0.75,0.8867924528301887,0.7678571428571429,0.8828202581926514,0.7232142857142857,0.8838133068520357,0.7837837837837838,0.8968253968253969,0.6306306306306306,0.8908730158730159,0.7297297297297297,0.8918650793650794,0.010344100532062913,0.0008000075864847292,0.05531615744226662,0.007934354204126541
7,0.38420002460479735,0.006499958038330078,0.7050938337801609,0.8992146814107553,5,100,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 100}",3,0.6814159292035398,0.9055666003976143,0.6283185840707964,0.882703777335984,0.7410714285714286,0.8967229394240318,0.6964285714285714,0.8947368421052632,0.7589285714285714,0.8947368421052632,0.7321428571428571,0.913604766633565,0.6875,0.9076464746772592,0.7837837837837838,0.9007936507936508,0.6486486486486487,0.8918650793650794,0.6936936936936937,0.9037698412698413,0.011556816537280737,0.0012845229655057268,0.046112671115508624,0.008453973398908233
8,0.5632999897003174,0.009100031852722169,0.709562109025916,0.8985201402123035,5,150,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 150}",2,0.672566371681416,0.8986083499005965,0.6902654867256637,0.8986083499005965,0.7142857142857143,0.9096325719960278,0.6875,0.8947368421052632,0.75,0.887785501489573,0.75,0.9026812313803376,0.7321428571428571,0.8937437934458788,0.7477477477477478,0.8958333333333334,0.6216216216216216,0.9057539682539683,0.7297297297297297,0.8978174603174603,0.016959052998612226,0.0012206471747469362,0.03946211333847982,0.005943203190520432
9,0.2630999803543091,0.004500031471252441,0.7015192135835567,0.9996024843984751,10,50,"{'RandomForest__max_depth': 10, 'RandomForest__n_estimators': 50}",6,0.6283185840707964,0.9990059642147118,0.6902654867256637,0.9980119284294234,0.7232142857142857,0.9990069513406157,0.7232142857142857,1.0,0.7053571428571429,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,0.7837837837837838,1.0,0.6306306306306306,1.0,0.7027027027027027,1.0,0.01887034911340155,0.0004999399321621263,0.043036362327871,0.0006592795171637166
