,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Bagging__base_estimator__criterion,param_Bagging__base_estimator__max_depth,param_Bagging__base_estimator__max_features,param_Bagging__base_estimator__min_samples_leaf,param_Bagging__base_estimator__splitter,param_Bagging__bootstrap,param_Bagging__bootstrap_features,param_Bagging__max_samples,param_Bagging__n_estimators,param_Bagging__random_state,param_Bagging__verbose,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.012999963760375977,0.0008999586105346679,0.5761494252873564,0.6007309904153354,entropy,1,sqrt,1,random,True,True,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",837,0.5633802816901409,0.576,0.5857142857142857,0.6054313099041534,0.5571428571428572,0.6086261980830671,0.5857142857142857,0.6134185303514377,0.6857142857142857,0.6038338658146964,0.5652173913043478,0.5964912280701754,0.5507246376811594,0.6076555023923444,0.5942028985507246,0.6028708133971292,0.5942028985507246,0.5964912280701754,0.4782608695652174,0.5964912280701754,0.0014142459319566206,0.0005384818814978407,0.048674693801018395,0.00986460927991879
1,0.02480001449584961,0.0014000177383422852,0.5847701149425287,0.6269130372838865,entropy,1,sqrt,1,random,True,True,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",828,0.6197183098591549,0.6048,0.5857142857142857,0.6261980830670927,0.6142857142857143,0.6118210862619808,0.6,0.6597444089456869,0.6428571428571429,0.6373801916932907,0.5797101449275363,0.6028708133971292,0.5362318840579711,0.6347687400318979,0.5652173913043478,0.6236044657097288,0.5942028985507246,0.6347687400318979,0.5072463768115942,0.6331738437001595,0.0020396259683034624,0.0006633128334682965,0.03812633088760372,0.016298226447434096
2,0.04150002002716065,0.0020000219345092775,0.5847701149425287,0.6312141553418836,entropy,1,sqrt,1,random,True,True,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",828,0.6197183098591549,0.592,0.6142857142857143,0.6246006389776357,0.6,0.6150159744408946,0.6142857142857143,0.6533546325878594,0.6,0.6357827476038339,0.5797101449275363,0.6220095693779905,0.5652173913043478,0.6443381180223285,0.5797101449275363,0.6427432216905901,0.5797101449275363,0.6411483253588517,0.4927536231884058,0.6411483253588517,0.00873209920630542,0.0004471811951419105,0.03509140612089122,0.017152842470691515
3,0.01959998607635498,0.0010000705718994141,0.5948275862068966,0.6015350757957922,entropy,1,sqrt,1,random,True,True,0.9,5,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",804,0.647887323943662,0.6016,0.6142857142857143,0.6070287539936102,0.5857142857142857,0.5990415335463258,0.5857142857142857,0.6118210862619808,0.6857142857142857,0.6038338658146964,0.5652173913043478,0.6028708133971292,0.5797101449275363,0.594896331738437,0.6231884057971014,0.5901116427432217,0.5797101449275363,0.6060606060606061,0.4782608695652174,0.5980861244019139,0.012419341121229327,1.1680077279964342e-07,0.05226671031387644,0.005968387933983839
4,0.02369999885559082,0.0010999441146850586,0.6020114942528736,0.6175046914410628,entropy,1,sqrt,1,random,True,True,0.9,10,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",797,0.6056338028169014,0.632,0.6142857142857143,0.6230031948881789,0.6714285714285714,0.6261980830670927,0.6571428571428571,0.6309904153354633,0.6142857142857143,0.610223642172524,0.5942028985507246,0.5964912280701754,0.6086956521739131,0.6299840510366826,0.6231884057971014,0.594896331738437,0.6086956521739131,0.5980861244019139,0.42028985507246375,0.6331738437001595,0.003407368138047827,0.00029997031736169654,0.06446044867978755,0.01510576731357785
5,0.03550000190734863,0.001900029182434082,0.6135057471264368,0.6305856398183958,entropy,1,sqrt,1,random,True,True,0.9,15,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",790,0.6197183098591549,0.624,0.6142857142857143,0.6293929712460063,0.6285714285714286,0.6261980830670927,0.6714285714285714,0.6293929712460063,0.6714285714285714,0.6389776357827476,0.5942028985507246,0.6236044657097288,0.5797101449275363,0.6539074960127592,0.6086956521739131,0.6236044657097288,0.6231884057971014,0.6236044657097288,0.5217391304347826,0.6331738437001595,0.0035285243510576954,0.0002999544333183611,0.04121045771824408,0.009125294353976115
6,0.01250002384185791,0.0009999513626098634,0.6867816091954023,0.6878985022241925,entropy,1,sqrt,1,random,True,False,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",520,0.7464788732394366,0.6896,0.6428571428571429,0.6837060702875399,0.7,0.6869009584664537,0.6857142857142857,0.6916932907348243,0.7857142857142857,0.6821086261980831,0.6086956521739131,0.6953748006379585,0.6811594202898551,0.6874003189792663,0.6666666666666666,0.6889952153110048,0.6666666666666666,0.6794258373205742,0.6811594202898551,0.69377990430622,0.0019621635132535398,7.152557373046875e-08,0.04744098232133432,0.004828174635851118
7,0.023599982261657715,0.0010000228881835937,0.6752873563218391,0.687894427442408,entropy,1,sqrt,1,random,True,False,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",609,0.7183098591549296,0.6928,0.6,0.6837060702875399,0.7142857142857143,0.6789137380191693,0.6285714285714286,0.6613418530351438,0.7428571428571429,0.6884984025559105,0.6231884057971014,0.6905901116427432,0.6666666666666666,0.6858054226475279,0.6811594202898551,0.696969696969697,0.6956521739130435,0.696969696969697,0.6811594202898551,0.7033492822966507,0.002690763713026141,0.00044723450588431845,0.04376011076356596,0.011148398901971515
8,0.03489997386932373,0.001600027084350586,0.6795977011494253,0.6851767261313318,entropy,1,sqrt,1,random,True,False,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",571,0.704225352112676,0.6768,0.6857142857142857,0.6549520766773163,0.7285714285714285,0.6869009584664537,0.7142857142857143,0.6884984025559105,0.7428571428571429,0.6741214057507987,0.6231884057971014,0.7081339712918661,0.6376811594202898,0.6905901116427432,0.6521739130434783,0.6905901116427432,0.6666666666666666,0.6874003189792663,0.6376811594202898,0.69377990430622,0.003590260062133928,0.0004898819214545809,0.0398159722926049,0.013358627272449155
9,0.012399959564208984,0.0011000394821166991,0.6695402298850575,0.6810077845208433,entropy,1,sqrt,1,random,True,False,0.9,5,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 1}",640,0.5633802816901409,0.5872,0.6428571428571429,0.6837060702875399,0.7,0.6869009584664537,0.6857142857142857,0.6916932907348243,0.7857142857142857,0.6821086261980831,0.5942028985507246,0.7065390749601276,0.7101449275362319,0.69377990430622,0.6811594202898551,0.696969696969697,0.6666666666666666,0.6889952153110048,0.6666666666666666,0.6921850079744817,0.00185475124167558,0.00030001801370729093,0.0586467774433302,0.031962147043777374
