,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_RandomForest__max_depth,param_RandomForest__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.12739996910095214,0.003500056266784668,0.7704918032786885,0.8606407165788843,1,50,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 50}",12,0.7307692307692307,0.8486238532110092,0.84,0.8812785388127854,0.84,0.8310502283105022,0.75,0.8636363636363636,0.5833333333333334,0.8772727272727273,0.8333333333333334,0.85,0.7916666666666666,0.8545454545454545,0.7083333333333334,0.85,0.7916666666666666,0.8727272727272727,0.8333333333333334,0.8772727272727273,0.01874670408065655,0.0005000352927704358,0.07674623844634794,0.015549372739320846
1,0.21619999408721924,0.006300044059753418,0.8073770491803278,0.8569772755835341,1,100,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 100}",10,0.8076923076923077,0.8256880733944955,0.76,0.8401826484018264,0.92,0.8584474885844748,0.8333333333333334,0.8681818181818182,0.6666666666666666,0.8818181818181818,0.875,0.8318181818181818,0.7916666666666666,0.8818181818181818,0.6666666666666666,0.8545454545454545,0.8333333333333334,0.8545454545454545,0.9166666666666666,0.8727272727272727,0.021127219690630823,0.0012688728932576815,0.0848880596803011,0.01875043503032708
2,0.3106000661849976,0.007799983024597168,0.7909836065573771,0.8638058732353064,1,150,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 150}",11,0.8076923076923077,0.8348623853211009,0.84,0.863013698630137,0.92,0.8401826484018264,0.6666666666666666,0.9,0.625,0.8818181818181818,0.7916666666666666,0.8636363636363636,0.7916666666666666,0.8681818181818182,0.7083333333333334,0.8636363636363636,0.875,0.8681818181818182,0.875,0.8545454545454545,0.0304900450385796,0.0019390617344133027,0.09095055994905446,0.01776225905449768
3,0.10780003070831298,0.0026999711990356445,0.8524590163934426,0.9357905560569881,3,50,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 50}",6,0.9230769230769231,0.944954128440367,0.88,0.9406392694063926,0.96,0.908675799086758,0.7916666666666666,0.9409090909090909,0.75,0.95,0.7916666666666666,0.9454545454545454,0.8333333333333334,0.9409090909090909,0.8333333333333334,0.9136363636363637,0.875,0.9363636363636364,0.875,0.9363636363636364,0.011320760918272934,0.0006403814498261389,0.06103739147859525,0.01296863907941241
4,0.21650004386901855,0.005900001525878907,0.819672131147541,0.9439993373473327,3,100,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 100}",9,0.8846153846153846,0.9403669724770642,0.84,0.958904109589041,0.92,0.958904109589041,0.7916666666666666,0.95,0.6666666666666666,0.9409090909090909,0.75,0.9272727272727272,0.8333333333333334,0.9454545454545454,0.7916666666666666,0.9454545454545454,0.8333333333333334,0.9363636363636364,0.875,0.9363636363636364,0.012587717615755403,0.0011357371367879102,0.06924833400312926,0.009506201796241601
5,0.4153000354766846,0.009499955177307128,0.8483606557377049,0.9430757175880966,3,150,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 150}",7,0.9230769230769231,0.9403669724770642,0.88,0.9497716894977168,0.92,0.9360730593607306,0.7916666666666666,0.9409090909090909,0.7083333333333334,0.9590909090909091,0.7916666666666666,0.9363636363636364,0.875,0.9409090909090909,0.7916666666666666,0.95,0.875,0.9318181818181818,0.9166666666666666,0.9454545454545454,0.02404184611818126,0.0025787805088495533,0.06854828827706384,0.00769723403734763
6,0.11210000514984131,0.003100013732910156,0.860655737704918,0.9822394232636787,5,50,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 50}",4,0.9615384615384616,0.9770642201834863,0.8,0.9863013698630136,0.96,0.9863013698630136,0.8333333333333334,0.9818181818181818,0.8333333333333334,0.9818181818181818,0.7916666666666666,0.9772727272727273,0.875,0.9818181818181818,0.7916666666666666,0.9818181818181818,0.875,0.9863636363636363,0.875,0.9818181818181818,0.008699966573876002,0.0007000514527001506,0.06013725036563111,0.003199155698154548
7,0.22329998016357422,0.005099987983703614,0.8483606557377049,0.9804129202036705,5,100,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 100}",7,0.8846153846153846,0.9724770642201835,0.84,0.9863013698630136,0.92,0.9771689497716894,0.7916666666666666,0.9772727272727273,0.75,0.9772727272727273,0.75,0.9681818181818181,0.8333333333333334,0.990909090909091,0.9166666666666666,0.9863636363636363,0.9166666666666666,0.9863636363636363,0.875,0.9818181818181818,0.011756251479857484,0.0010440349113345,0.062468509283582975,0.006785741514502202
8,0.3361999988555908,0.008700013160705566,0.8647540983606558,0.9817807267090917,5,150,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 150}",2,0.9230769230769231,0.9770642201834863,0.92,0.9863013698630136,0.92,0.9771689497716894,0.8333333333333334,0.9772727272727273,0.75,0.9772727272727273,0.75,0.9818181818181818,0.875,0.990909090909091,0.8333333333333334,0.9818181818181818,0.9583333333333334,0.9818181818181818,0.875,0.9863636363636363,0.01673797921506873,0.0010049882675768073,0.06822489929792691,0.004570870324273008
9,0.1189000129699707,0.003299999237060547,0.860655737704918,1.0,10,50,"{'RandomForest__max_depth': 10, 'RandomForest__n_estimators': 50}",4,0.8846153846153846,1.0,0.84,1.0,0.92,1.0,0.875,1.0,0.7083333333333334,1.0,0.75,1.0,0.8333333333333334,1.0,0.875,1.0,0.9583333333333334,1.0,0.9583333333333334,1.0,0.006441247517311975,0.0006403777265700451,0.07709148266799451,0.0
