,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_RandomForest__max_depth,param_RandomForest__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.1069000244140625,0.0033999919891357423,0.7901639344262295,0.829143109931431,1,50,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 50}",12,0.7096774193548387,0.8357664233576643,0.8387096774193549,0.8321167883211679,0.8064516129032258,0.8211678832116789,0.7741935483870968,0.8394160583941606,0.8709677419354839,0.8211678832116789,0.8709677419354839,0.8394160583941606,0.8064516129032258,0.8211678832116789,0.7666666666666667,0.8145454545454546,0.6551724137931034,0.8188405797101449,0.7931034482758621,0.8478260869565217,0.00605718403724742,0.0008000016261313093,0.06397537996487358,0.010596593839938178
1,0.20120000839233398,0.005800008773803711,0.8163934426229508,0.8240428820095593,1,100,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 100}",10,0.7741935483870968,0.843065693430657,0.8387096774193549,0.8102189781021898,0.8064516129032258,0.8211678832116789,0.8064516129032258,0.8211678832116789,0.8709677419354839,0.8284671532846716,0.8709677419354839,0.8211678832116789,0.8709677419354839,0.8284671532846716,0.8,0.8109090909090909,0.6551724137931034,0.8405797101449275,0.8620689655172413,0.8152173913043478,0.0118050552663544,0.001166220345178345,0.06209715558054455,0.010680661590627525
2,0.30869996547698975,0.008000040054321289,0.8065573770491803,0.8251298192973853,1,150,"{'RandomForest__max_depth': 1, 'RandomForest__n_estimators': 150}",11,0.8064516129032258,0.8357664233576643,0.8709677419354839,0.8248175182481752,0.7741935483870968,0.8211678832116789,0.7741935483870968,0.8211678832116789,0.8387096774193549,0.8211678832116789,0.8387096774193549,0.8284671532846716,0.8387096774193549,0.8138686131386861,0.7666666666666667,0.8254545454545454,0.7241379310344828,0.8297101449275363,0.8275862068965517,0.8297101449275363,0.01144591172233824,0.001483244712893435,0.04235867970377691,0.005833887774436097
3,0.10480003356933594,0.002500009536743164,0.8459016393442623,0.920221209236125,3,50,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 50}",6,0.8387096774193549,0.916058394160584,0.8387096774193549,0.9051094890510949,0.9032258064516129,0.9197080291970803,0.8387096774193549,0.927007299270073,0.8387096774193549,0.927007299270073,0.8709677419354839,0.9343065693430657,0.8709677419354839,0.9197080291970803,0.8666666666666667,0.9127272727272727,0.7586206896551724,0.927536231884058,0.8275862068965517,0.9130434782608695,0.007124580789189333,0.0006707717794717242,0.035796401376916955,0.00835408697429145
4,0.22819995880126953,0.005700039863586426,0.8360655737704918,0.9242331534962446,3,100,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 100}",9,0.7741935483870968,0.9233576642335767,0.9032258064516129,0.927007299270073,0.8709677419354839,0.9343065693430657,0.7741935483870968,0.9233576642335767,0.8064516129032258,0.9343065693430657,0.8387096774193549,0.9233576642335767,0.9032258064516129,0.916058394160584,0.9333333333333333,0.92,0.7241379310344828,0.9239130434782609,0.8275862068965517,0.9166666666666666,0.020143501975975146,0.001100000472737071,0.06353994459953637,0.0059585502838533635
5,0.3315999984741211,0.00840001106262207,0.839344262295082,0.9296930555956262,3,150,"{'RandomForest__max_depth': 3, 'RandomForest__n_estimators': 150}",7,0.8064516129032258,0.9197080291970803,0.8709677419354839,0.9452554744525548,0.9032258064516129,0.9452554744525548,0.7741935483870968,0.9306569343065694,0.8709677419354839,0.9306569343065694,0.8387096774193549,0.9306569343065694,0.8387096774193549,0.9124087591240876,0.9,0.9236363636363636,0.7586206896551724,0.9166666666666666,0.8275862068965517,0.9420289855072463,0.01802329268092426,0.0015620221948437249,0.046412701244547376,0.01115418350827716
6,0.11080002784729004,0.003199934959411621,0.8491803278688524,0.9861512362597733,5,50,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 50}",5,0.8387096774193549,0.9744525547445255,0.8709677419354839,0.9817518248175182,0.8387096774193549,0.9927007299270073,0.7741935483870968,0.9854014598540146,0.8387096774193549,0.9854014598540146,0.9032258064516129,0.9890510948905109,0.8709677419354839,0.9854014598540146,0.8666666666666667,0.9890909090909091,0.8620689655172413,0.9927536231884058,0.8275862068965517,0.9855072463768116,0.01254432565463544,0.0006000200973178114,0.032992903554418924,0.005117161557578537
7,0.22119998931884766,0.005700039863586426,0.8590163934426229,0.9872500985738055,5,100,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 100}",1,0.8387096774193549,0.9781021897810219,0.9032258064516129,0.9927007299270073,0.8387096774193549,0.9890510948905109,0.8387096774193549,0.9854014598540146,0.8709677419354839,0.9890510948905109,0.9032258064516129,0.9890510948905109,0.8387096774193549,0.9890510948905109,0.9,0.9854545454545455,0.7931034482758621,0.9891304347826086,0.8620689655172413,0.9855072463768116,0.016191343398905624,0.0008999798050127324,0.034038984952885286,0.0037360760500803037
8,0.33919999599456785,0.00820002555847168,0.8524590163934426,0.983600463537309,5,150,"{'RandomForest__max_depth': 5, 'RandomForest__n_estimators': 150}",4,0.8387096774193549,0.9781021897810219,0.8709677419354839,0.9817518248175182,0.8387096774193549,0.9854014598540146,0.8387096774193549,0.9708029197080292,0.8064516129032258,0.9927007299270073,0.9032258064516129,0.9854014598540146,0.8387096774193549,0.9817518248175182,0.9333333333333333,0.9854545454545455,0.7931034482758621,0.9891304347826086,0.8620689655172413,0.9855072463768116,0.009239061261578545,0.0013266579971648667,0.03969725210008864,0.0057253743890663105
9,0.11100001335144043,0.003300023078918457,0.839344262295082,1.0,10,50,"{'RandomForest__max_depth': 10, 'RandomForest__n_estimators': 50}",7,0.8387096774193549,1.0,0.8387096774193549,1.0,0.8064516129032258,1.0,0.8387096774193549,1.0,0.8064516129032258,1.0,0.8709677419354839,1.0,0.8064516129032258,1.0,0.9,1.0,0.8275862068965517,1.0,0.8620689655172413,1.0,0.007362143403085128,0.0006404037897957393,0.029253935961438885,0.0
