,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AdaBoost__algorithm,param_AdaBoost__base_estimator__criterion,param_AdaBoost__base_estimator__max_depth,param_AdaBoost__base_estimator__max_features,param_AdaBoost__base_estimator__min_samples_leaf,param_AdaBoost__base_estimator__splitter,param_AdaBoost__learning_rate,param_AdaBoost__n_estimators,param_AdaBoost__random_state,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.16490004062652588,0.004200005531311035,0.7839771101573677,0.7809583305405711,SAMME,entropy,1,sqrt,1,random,0.1,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",148,0.7183098591549296,0.7882165605095541,0.6571428571428571,0.7901430842607313,0.8571428571428571,0.7774244833068362,0.7714285714285715,0.78060413354531,0.8142857142857143,0.7774244833068362,0.8142857142857143,0.7774244833068362,0.8714285714285714,0.7774244833068362,0.7857142857142857,0.78060413354531,0.7246376811594203,0.7857142857142857,0.8260869565217391,0.7746031746031746,0.018179342761421108,0.0013266508084768562,0.06382505533933984,0.005002518724543221
1,0.22599999904632567,0.0065000057220458984,0.7796852646638054,0.7804816353579935,SAMME,entropy,1,sqrt,1,random,0.1,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",221,0.7183098591549296,0.7882165605095541,0.6571428571428571,0.7965023847376789,0.8571428571428571,0.7742448330683624,0.7714285714285715,0.7821939586645469,0.8,0.7726550079491256,0.8,0.7774244833068362,0.8428571428571429,0.7758346581875993,0.7857142857142857,0.7790143084260731,0.7246376811594203,0.7825396825396825,0.8405797101449275,0.7761904761904762,0.01497330390630603,0.0012845044023112335,0.060375359954404496,0.006894364055549394
2,0.23289997577667237,0.0065000057220458984,0.776824034334764,0.7806406178699172,SAMME,entropy,1,sqrt,1,random,0.1,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",266,0.6901408450704225,0.7882165605095541,0.6571428571428571,0.7933227344992051,0.8571428571428571,0.7726550079491256,0.7714285714285715,0.7837837837837838,0.8142857142857143,0.7758346581875993,0.7857142857142857,0.7774244833068362,0.8428571428571429,0.7758346581875993,0.8,0.78060413354531,0.7246376811594203,0.7841269841269841,0.8260869565217391,0.7746031746031746,0.015833171301909744,0.0012844858423887741,0.06319712688608617,0.006300994106444902
3,0.16280000209808348,0.0043999671936035155,0.771101573676681,0.7784130930159405,SAMME,entropy,1,sqrt,1,random,0.3,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",363,0.704225352112676,0.7818471337579618,0.6714285714285714,0.7853736089030207,0.8285714285714286,0.7710651828298887,0.7428571428571429,0.78060413354531,0.8,0.7774244833068362,0.7857142857142857,0.7726550079491256,0.8571428571428571,0.7790143084260731,0.8,0.7726550079491256,0.6956521739130435,0.7904761904761904,0.8260869565217391,0.773015873015873,0.006079425196194289,0.0011135192695437468,0.06041694128514092,0.006011090253856355
4,0.21979997158050538,0.005200004577636719,0.7696709585121603,0.7768232654856858,SAMME,entropy,1,sqrt,1,random,0.3,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",394,0.704225352112676,0.7770700636942676,0.6571428571428571,0.7869634340222575,0.8285714285714286,0.7742448330683624,0.7428571428571429,0.7774244833068362,0.8,0.7742448330683624,0.7714285714285715,0.766295707472178,0.8571428571428571,0.7742448330683624,0.8142857142857143,0.7790143084260731,0.6956521739130435,0.7904761904761904,0.8260869565217391,0.7682539682539683,0.01517097899024498,0.0012490388799867237,0.06352585575171645,0.007061555735832438
5,0.25989999771118166,0.007899999618530273,0.771101573676681,0.7806355659840111,SAMME,entropy,1,sqrt,1,random,0.3,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",363,0.7183098591549296,0.7786624203821656,0.6571428571428571,0.794912559618442,0.8285714285714286,0.7774244833068362,0.7428571428571429,0.7790143084260731,0.8,0.7726550079491256,0.7857142857142857,0.7678855325914149,0.8571428571428571,0.7774244833068362,0.8142857142857143,0.7774244833068362,0.6811594202898551,0.7968253968253968,0.8260869565217391,0.7841269841269841,0.02221913394655487,0.0032388012609000233,0.06422123390331846,0.008613017845877535
6,0.15699999332427977,0.004399991035461426,0.7782546494992847,0.7854037819867719,SAMME,entropy,1,sqrt,1,random,0.5,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",239,0.7323943661971831,0.7834394904458599,0.6714285714285714,0.8012718600953895,0.8428571428571429,0.7853736089030207,0.7142857142857143,0.78060413354531,0.8142857142857143,0.7790143084260731,0.7857142857142857,0.7742448330683624,0.8571428571428571,0.7726550079491256,0.8142857142857143,0.7837837837837838,0.7246376811594203,0.8111111111111111,0.8260869565217391,0.7825396825396825,0.009455175539002282,0.0010197954526726548,0.05985493748965381,0.011306037604008784
7,0.19489996433258056,0.0051000118255615234,0.776824034334764,0.7917620738546178,SAMME,entropy,1,sqrt,1,random,0.5,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",266,0.7183098591549296,0.785031847133758,0.6857142857142857,0.8028616852146264,0.8142857142857143,0.7965023847376789,0.7285714285714285,0.7980922098569158,0.8142857142857143,0.7790143084260731,0.8,0.78060413354531,0.8571428571428571,0.78060413354531,0.8,0.7933227344992051,0.7101449275362319,0.8126984126984127,0.8405797101449275,0.7888888888888889,0.01175967422786936,0.0010440554620088768,0.057332803995508275,0.010447796026547728
8,0.23360006809234618,0.006499934196472168,0.7854077253218884,0.8011410374673769,SAMME,entropy,1,sqrt,1,random,0.5,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",130,0.7323943661971831,0.7945859872611465,0.6857142857142857,0.8060413354531002,0.8285714285714286,0.8108108108108109,0.7285714285714285,0.8076311605723371,0.8142857142857143,0.7885532591414944,0.8142857142857143,0.7885532591414944,0.8714285714285714,0.7965023847376789,0.8285714285714286,0.8012718600953895,0.7101449275362319,0.819047619047619,0.8405797101449275,0.7984126984126985,0.015596151461652647,0.0013601448782634934,0.06119715377691666,0.009322745603860523
9,0.2013000249862671,0.0037999868392944334,0.7668097281831188,0.7839772301874213,SAMME,entropy,1,sqrt,1,best,0.1,80,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",429,0.7183098591549296,0.785031847133758,0.6571428571428571,0.7901430842607313,0.8285714285714286,0.7758346581875993,0.7142857142857143,0.7901430842607313,0.8,0.7790143084260731,0.7857142857142857,0.7837837837837838,0.8428571428571429,0.7774244833068362,0.7857142857142857,0.7901430842607313,0.7101449275362319,0.7857142857142857,0.8260869565217391,0.7825396825396825,0.011849479109106683,0.0007483473386336207,0.05938392988530213,0.005041402342405703
